,V1,V2,V3,V4,pstar
2177,MESO,Granulocyte-monocyte progenitor_XCELL,-0.001,0.992329814709709,
2178,MESO,Hematopoietic stem cell_XCELL,-0.124,0.253497088331436,
2179,MESO,Macrophage_XCELL,-0.137,0.208743621105774,
2180,MESO,Macrophage M1_XCELL,-0.159,0.144846024880084,
2181,MESO,Macrophage M2_XCELL,-0.273,0.0110306183235879,*
2182,MESO,Mast cell_XCELL,0.13,0.232780356060456,
2183,MESO,B cell memory_XCELL,-0.131,0.229289084586594,
2184,MESO,Monocyte_XCELL,-0.219,0.0427904940186579,*
2185,MESO,B cell naive_XCELL,-0.083,0.449382493387325,
2186,MESO,Neutrophil_XCELL,-0.275,0.0103109029662886,*
2187,MESO,NK cell_XCELL,-0.042,0.698892446504796,
2188,MESO,T cell NK_XCELL,-0.229,0.0342055312847327,*
2189,MESO,Plasmacytoid dendritic cell_XCELL,-0.33,0.00194756389773384,**
2190,MESO,B cell plasma_XCELL,-0.254,0.0182947736619409,*
2191,MESO,T cell gamma delta_XCELL,-0.128,0.238768466889887,
2192,MESO,T cell CD4+ Th1_XCELL,-0.378,0.000333323380022082,***
2193,MESO,T cell CD4+ Th2_XCELL,0.28,0.00900080167619333,**
2194,MESO,T cell regulatory (Tregs)_XCELL,-0.113,0.301692838506057,
2195,MESO,immune score_XCELL,-0.209,0.0539513621581656,
2196,MESO,stroma score_XCELL,-0.116,0.286220124079325,
2197,MESO,microenvironment score_XCELL,-0.234,0.0304020893444877,*
2198,MESO,B cell_EPIC,-0.141,0.196568625033171,
2199,MESO,T cell CD4+_EPIC,0.028,0.797900784156158,
2200,MESO,T cell CD8+_EPIC,-0.157,0.148408008014583,
2201,MESO,Endothelial cell_EPIC,-0.002,0.987821711816277,
2202,MESO,Macrophage_EPIC,-0.055,0.613141571726882,
2203,MESO,NK cell_EPIC,-0.125,0.249630839929782,
2204,MESO,uncharacterized cell_EPIC,-0.04,0.71333002466602,
2205,OV,B cell_TIMER,-0.101,0.102833346567849,
2206,OV,T cell CD4+_TIMER,-0.008,0.894240096449951,
2207,OV,T cell CD8+_TIMER,-0.034,0.581547622670021,
2208,OV,Neutrophil_TIMER,-0.047,0.449904691410252,
2209,OV,Macrophage_TIMER,0.103,0.0949366848935373,
2210,OV,Myeloid dendritic cell_TIMER,-0.118,0.0560361634774611,
2211,OV,B cell naive_CIBERSORT,0.057,0.353415261599377,
2212,OV,B cell memory_CIBERSORT,-0.065,0.292292895971522,
2213,OV,B cell plasma_CIBERSORT,-0.007,0.907759541863624,
2214,OV,T cell CD8+_CIBERSORT,-0.089,0.151788791480449,
2216,OV,T cell CD4+ memory resting_CIBERSORT,-0.073,0.237697945556853,
2217,OV,T cell CD4+ memory activated_CIBERSORT,-0.014,0.816982864039894,
2218,OV,T cell follicular helper_CIBERSORT,0.06,0.336429616885553,
2219,OV,T cell regulatory (Tregs)_CIBERSORT,-0.121,0.0499670467704013,*
2220,OV,T cell gamma delta_CIBERSORT,0.028,0.651747779621012,
2221,OV,NK cell resting_CIBERSORT,0.133,0.0304811949762916,*
2222,OV,NK cell activated_CIBERSORT,-0.08,0.195399225230737,
2223,OV,Monocyte_CIBERSORT,0.092,0.135919043418784,
2224,OV,Macrophage M0_CIBERSORT,0.101,0.103081033462295,
2225,OV,Macrophage M1_CIBERSORT,-0.09,0.145788800286813,
2226,OV,Macrophage M2_CIBERSORT,0.033,0.589502491848473,
2227,OV,Myeloid dendritic cell resting_CIBERSORT,-0.063,0.312343555787829,
2228,OV,Myeloid dendritic cell activated_CIBERSORT,-0.046,0.456740479949904,
2229,OV,Mast cell activated_CIBERSORT,0.023,0.711705564367254,
2230,OV,Mast cell resting_CIBERSORT,-0.018,0.768744782592681,
2231,OV,Eosinophil_CIBERSORT,-0.076,0.219877270395124,
2232,OV,Neutrophil_CIBERSORT,-0.011,0.856098913371185,
2233,OV,B cell naive_CIBERSORT-ABS,-0.046,0.459505964186848,
2234,OV,B cell memory_CIBERSORT-ABS,-0.046,0.459884278160278,
2235,OV,B cell plasma_CIBERSORT-ABS,-0.089,0.151753862138953,
2236,OV,T cell CD8+_CIBERSORT-ABS,-0.108,0.0811040914665107,
2238,OV,T cell CD4+ memory resting_CIBERSORT-ABS,-0.07,0.25686447952844,
2239,OV,T cell CD4+ memory activated_CIBERSORT-ABS,-0.047,0.447060314048443,
2240,OV,T cell follicular helper_CIBERSORT-ABS,-0.016,0.795151724277428,
2241,OV,T cell regulatory (Tregs)_CIBERSORT-ABS,-0.171,0.00536561217179039,**
2242,OV,T cell gamma delta_CIBERSORT-ABS,0.013,0.834273482884115,
2243,OV,NK cell resting_CIBERSORT-ABS,0.07,0.257037618714883,
2244,OV,NK cell activated_CIBERSORT-ABS,-0.069,0.264265072236214,
2245,OV,Monocyte_CIBERSORT-ABS,0.067,0.280013924409483,
2246,OV,Macrophage M0_CIBERSORT-ABS,0.043,0.4924239962788,
2247,OV,Macrophage M1_CIBERSORT-ABS,-0.1,0.10432816981981,
2248,OV,Macrophage M2_CIBERSORT-ABS,-0.028,0.653559042683039,
2249,OV,Myeloid dendritic cell resting_CIBERSORT-ABS,-0.047,0.448547989161943,
2250,OV,Myeloid dendritic cell activated_CIBERSORT-ABS,0.018,0.77101674148811,
2251,OV,Mast cell activated_CIBERSORT-ABS,0.029,0.641276159803992,
2252,OV,Mast cell resting_CIBERSORT-ABS,-0.016,0.791402312241417,
2253,OV,Eosinophil_CIBERSORT-ABS,-0.063,0.309442135192553,
2254,OV,Neutrophil_CIBERSORT-ABS,-0.061,0.321674996900329,
2255,OV,B cell_QUANTISEQ,0.005,0.940646438341968,
2256,OV,Macrophage M1_QUANTISEQ,-0.033,0.598242174792308,
2257,OV,Macrophage M2_QUANTISEQ,0.027,0.665423213026431,
2258,OV,Monocyte_QUANTISEQ,-0.109,0.0768325001341639,
2259,OV,Neutrophil_QUANTISEQ,0.14,0.022858839618192,*
2260,OV,NK cell_QUANTISEQ,0.024,0.698439968989696,
2261,OV,T cell CD4+ (non-regulatory)_QUANTISEQ,-0.084,0.17282994153047,
2262,OV,T cell CD8+_QUANTISEQ,-0.032,0.603953904078859,
2263,OV,T cell regulatory (Tregs)_QUANTISEQ,-0.073,0.237058310066979,
2264,OV,Myeloid dendritic cell_QUANTISEQ,0.16,0.00930546037243084,**
2265,OV,uncharacterized cell_QUANTISEQ,0.07,0.256905321998908,
2266,OV,T cell_MCPCOUNTER,-0.095,0.125491516823586,
2267,OV,T cell CD8+_MCPCOUNTER,0.054,0.379342946928835,
2268,OV,cytotoxicity score_MCPCOUNTER,-0.038,0.543012714305626,
2269,OV,NK cell_MCPCOUNTER,-0.004,0.944344358350343,
2270,OV,B cell_MCPCOUNTER,0.023,0.706169203252988,
2271,OV,Monocyte_MCPCOUNTER,-0.014,0.822255983119488,
2272,OV,Macrophage/Monocyte_MCPCOUNTER,-0.014,0.822255983119488,
2273,OV,Myeloid dendritic cell_MCPCOUNTER,-0.046,0.455408494102492,
2274,OV,Neutrophil_MCPCOUNTER,-0.09,0.143888776145003,
2275,OV,Endothelial cell_MCPCOUNTER,0.021,0.736135952593951,
2276,OV,Myeloid dendritic cell activated_XCELL,-0.134,0.0295089826076645,*
2277,OV,B cell_XCELL,-0.086,0.164787680734422,
2278,OV,T cell CD4+ memory_XCELL,0.109,0.078264547238191,
2279,OV,T cell CD4+ naive_XCELL,-0.107,0.0827621855129893,
2280,OV,T cell CD4+ (non-regulatory)_XCELL,0.041,0.510446659752036,
2281,OV,T cell CD4+ central memory_XCELL,-0.062,0.314639649255492,
2282,OV,T cell CD4+ effector memory_XCELL,-0.118,0.0560745032434268,
2283,OV,T cell CD8+ naive_XCELL,0.203,0.000919832031576716,***
2284,OV,T cell CD8+_XCELL,-0.087,0.159541701191456,
2285,OV,T cell CD8+ central memory_XCELL,-0.115,0.0636810434377502,
2286,OV,T cell CD8+ effector memory_XCELL,-0.118,0.0555823242050377,
2287,OV,Class-switched memory B cell_XCELL,-0.111,0.072674515128428,
2288,OV,Common lymphoid progenitor_XCELL,0.201,0.0010769386334771,**
2289,OV,Common myeloid progenitor_XCELL,-0.095,0.124136379372716,
2290,OV,Myeloid dendritic cell_XCELL,-0.037,0.550576588459477,
2291,OV,Endothelial cell_XCELL,-0.036,0.556156775231446,
2292,OV,Eosinophil_XCELL,-0.018,0.773158210676868,
2293,OV,Granulocyte-monocyte progenitor_XCELL,-0.008,0.892323849653974,
2294,OV,Hematopoietic stem cell_XCELL,-0.045,0.46250351054971,
2295,OV,Macrophage_XCELL,-0.075,0.22833866571643,
2296,OV,Macrophage M1_XCELL,-0.085,0.167495165635535,
2297,OV,Macrophage M2_XCELL,-0.114,0.0641080630615493,
2298,OV,Mast cell_XCELL,-0.021,0.732145908511756,
2299,OV,B cell memory_XCELL,-0.08,0.195367106349982,
2300,OV,Monocyte_XCELL,-0.018,0.769144765163748,
2301,OV,B cell naive_XCELL,0.133,0.030499790056415,*
2302,OV,Neutrophil_XCELL,0.009,0.880292450965965,
2303,OV,NK cell_XCELL,0.046,0.459600007348235,
2304,OV,T cell NK_XCELL,-0.008,0.893705096618413,
2305,OV,Plasmacytoid dendritic cell_XCELL,-0.082,0.182669079359145,
2306,OV,B cell plasma_XCELL,-0.097,0.116328227082696,
2307,OV,T cell gamma delta_XCELL,0.067,0.282577641877564,
2308,OV,T cell CD4+ Th1_XCELL,-0.06,0.329298916053124,
2309,OV,T cell CD4+ Th2_XCELL,0.272,7.79325259229916e-06,***
2310,OV,T cell regulatory (Tregs)_XCELL,0.065,0.295168698455333,
2311,OV,immune score_XCELL,-0.083,0.180781856874628,
2312,OV,stroma score_XCELL,-0.11,0.0748142225744846,
2313,OV,microenvironment score_XCELL,-0.121,0.0506957919200268,
2314,OV,B cell_EPIC,-0.097,0.115041663019265,
2315,OV,T cell CD4+_EPIC,0.023,0.714757880970822,
2316,OV,T cell CD8+_EPIC,0.078,0.206205055874482,
2317,OV,Endothelial cell_EPIC,0.041,0.512999132180673,
2318,OV,Macrophage_EPIC,-0.018,0.772726255349902,
2319,OV,NK cell_EPIC,0.011,0.860347398799823,
2320,OV,uncharacterized cell_EPIC,0.075,0.225572577642312,
2321,PAAD,B cell_TIMER,0.18,0.016313196114605,*
2322,PAAD,T cell CD4+_TIMER,0.071,0.349354520582492,
2323,PAAD,T cell CD8+_TIMER,0.333,5.59469961922008e-06,***
2324,PAAD,Neutrophil_TIMER,0.424,3.74363675088685e-09,***
2325,PAAD,Macrophage_TIMER,0.057,0.447344320716275,
2326,PAAD,Myeloid dendritic cell_TIMER,0.435,1.31063101217313e-09,***
2327,PAAD,B cell naive_CIBERSORT,-0.093,0.215131082061665,
2328,PAAD,B cell memory_CIBERSORT,0.044,0.556454636960487,
2329,PAAD,B cell plasma_CIBERSORT,-0.056,0.459252556738003,
2330,PAAD,T cell CD8+_CIBERSORT,-0.234,0.00166740862144434,**
2331,PAAD,T cell CD4+ naive_CIBERSORT,-0.024,0.75211067700778,
2332,PAAD,T cell CD4+ memory resting_CIBERSORT,0.022,0.76646618571872,
2333,PAAD,T cell CD4+ memory activated_CIBERSORT,0.062,0.412372874175649,
2334,PAAD,T cell follicular helper_CIBERSORT,0.017,0.817447430319608,
2335,PAAD,T cell regulatory (Tregs)_CIBERSORT,0.096,0.204370208713839,
2336,PAAD,T cell gamma delta_CIBERSORT,-0.076,0.315733422904491,
2337,PAAD,NK cell resting_CIBERSORT,0.037,0.619853008249921,
2338,PAAD,NK cell activated_CIBERSORT,-0.121,0.10731768006715,
2339,PAAD,Monocyte_CIBERSORT,-0.062,0.409281810838139,
2340,PAAD,Macrophage M0_CIBERSORT,0.171,0.0225744770782295,*
2341,PAAD,Macrophage M1_CIBERSORT,0.161,0.0321809868812533,*
2342,PAAD,Macrophage M2_CIBERSORT,-0.007,0.923048141508973,
2343,PAAD,Myeloid dendritic cell resting_CIBERSORT,0.094,0.210025366841518,
2344,PAAD,Myeloid dendritic cell activated_CIBERSORT,0.09,0.230326916972096,
2345,PAAD,Mast cell activated_CIBERSORT,-0.125,0.0959458764815165,
2346,PAAD,Mast cell resting_CIBERSORT,-0.109,0.148711116841496,
2347,PAAD,Eosinophil_CIBERSORT,0.108,0.151674714767048,
2348,PAAD,Neutrophil_CIBERSORT,-0.012,0.878773790494467,
2349,PAAD,B cell naive_CIBERSORT-ABS,0.009,0.901410277026019,
2350,PAAD,B cell memory_CIBERSORT-ABS,0.049,0.514041951456407,
2351,PAAD,B cell plasma_CIBERSORT-ABS,0.07,0.351139020396196,
2352,PAAD,T cell CD8+_CIBERSORT-ABS,0.061,0.419394246994683,
2353,PAAD,T cell CD4+ naive_CIBERSORT-ABS,-0.023,0.760717960029678,
2354,PAAD,T cell CD4+ memory resting_CIBERSORT-ABS,0.14,0.0622994033016702,
2355,PAAD,T cell CD4+ memory activated_CIBERSORT-ABS,0.038,0.614914631688636,
2356,PAAD,T cell follicular helper_CIBERSORT-ABS,0.072,0.339811720971265,
2357,PAAD,T cell regulatory (Tregs)_CIBERSORT-ABS,0.091,0.226423389868581,
2358,PAAD,T cell gamma delta_CIBERSORT-ABS,-0.06,0.426074631297344,
2359,PAAD,NK cell resting_CIBERSORT-ABS,0.089,0.239530868733962,
2360,PAAD,NK cell activated_CIBERSORT-ABS,0.065,0.385314797629125,
2361,PAAD,Monocyte_CIBERSORT-ABS,0.052,0.494519164180628,
2362,PAAD,Macrophage M0_CIBERSORT-ABS,0.184,0.0136870150380508,*
2363,PAAD,Macrophage M1_CIBERSORT-ABS,0.165,0.0277200963518417,*
2364,PAAD,Macrophage M2_CIBERSORT-ABS,0.227,0.00226432565783832,**
2365,PAAD,Myeloid dendritic cell resting_CIBERSORT-ABS,0.084,0.266461170221054,
2366,PAAD,Myeloid dendritic cell activated_CIBERSORT-ABS,0.112,0.135409833365743,
2367,PAAD,Mast cell activated_CIBERSORT-ABS,0.08,0.28919817949679,
2368,PAAD,Mast cell resting_CIBERSORT-ABS,-0.033,0.660761172603964,
2369,PAAD,Eosinophil_CIBERSORT-ABS,0.101,0.180151195154805,
2370,PAAD,Neutrophil_CIBERSORT-ABS,0.051,0.49895863401742,
2371,PAAD,B cell_QUANTISEQ,0.052,0.494345735739046,
2372,PAAD,Macrophage M1_QUANTISEQ,0.435,1.24379419133937e-09,***
2373,PAAD,Macrophage M2_QUANTISEQ,-0.002,0.976763893199641,
2374,PAAD,Monocyte_QUANTISEQ,-0.211,0.00477876156288368,**
2375,PAAD,Neutrophil_QUANTISEQ,0.27,0.000274790252900469,***
2376,PAAD,NK cell_QUANTISEQ,-0.248,0.000833215462469842,***
2377,PAAD,T cell CD4+ (non-regulatory)_QUANTISEQ,-0.107,0.154496773700525,
2378,PAAD,T cell CD8+_QUANTISEQ,0.05,0.509522110303779,
2379,PAAD,T cell regulatory (Tregs)_QUANTISEQ,-0.105,0.161789043459099,
2380,PAAD,Myeloid dendritic cell_QUANTISEQ,-0.253,0.000665947981110243,***
2381,PAAD,uncharacterized cell_QUANTISEQ,-0.133,0.0762211283951218,
2382,PAAD,T cell_MCPCOUNTER,0.09,0.231165859180237,
2383,PAAD,T cell CD8+_MCPCOUNTER,0.11,0.145337024874699,
2384,PAAD,cytotoxicity score_MCPCOUNTER,0.134,0.0744233405735617,
2385,PAAD,NK cell_MCPCOUNTER,0.193,0.00968685087618595,**
2386,PAAD,B cell_MCPCOUNTER,0.044,0.564082817819187,
2387,PAAD,Monocyte_MCPCOUNTER,0.207,0.00556516152320134,**
2388,PAAD,Macrophage/Monocyte_MCPCOUNTER,0.207,0.00556516152320134,**
2389,PAAD,Myeloid dendritic cell_MCPCOUNTER,0.118,0.11700768281171,
2390,PAAD,Neutrophil_MCPCOUNTER,0.219,0.00325510854080341,**
2391,PAAD,Endothelial cell_MCPCOUNTER,0.081,0.284338799580787,
2392,PAAD,Myeloid dendritic cell activated_XCELL,-0.053,0.480618469487811,
2393,PAAD,B cell_XCELL,0.029,0.702292253526755,
2394,PAAD,T cell CD4+ memory_XCELL,0.073,0.332286715878864,
2395,PAAD,T cell CD4+ naive_XCELL,0.012,0.873542766435087,
2396,PAAD,T cell CD4+ (non-regulatory)_XCELL,0.027,0.722885825543919,
2397,PAAD,T cell CD4+ central memory_XCELL,-0.094,0.211183056202041,
2398,PAAD,T cell CD4+ effector memory_XCELL,-0.011,0.886851418474424,
2399,PAAD,T cell CD8+ naive_XCELL,0.128,0.0882969176012673,
2400,PAAD,T cell CD8+_XCELL,-0.017,0.82102241829322,
2401,PAAD,T cell CD8+ central memory_XCELL,0.016,0.831787120325939,
2402,PAAD,T cell CD8+ effector memory_XCELL,0.063,0.399947764423359,
2403,PAAD,Class-switched memory B cell_XCELL,-0.078,0.302507961623959,
2404,PAAD,Common lymphoid progenitor_XCELL,0.343,2.78640016879607e-06,***
2405,PAAD,Common myeloid progenitor_XCELL,-0.248,0.000834016429860804,***
2406,PAAD,Myeloid dendritic cell_XCELL,0.037,0.627844100939894,
2407,PAAD,Endothelial cell_XCELL,-0.232,0.00183279600379652,**
2408,PAAD,Eosinophil_XCELL,-0.064,0.395354131337966,
2409,PAAD,Granulocyte-monocyte progenitor_XCELL,0.078,0.303242328727887,
2410,PAAD,Hematopoietic stem cell_XCELL,-0.244,0.00103573027182326,**
2411,PAAD,Macrophage_XCELL,0.091,0.226556513081426,
2412,PAAD,Macrophage M1_XCELL,0.035,0.645973343061874,
2413,PAAD,Macrophage M2_XCELL,-0.086,0.254331062965152,
2414,PAAD,Mast cell_XCELL,-0.098,0.192751065339014,
2415,PAAD,B cell memory_XCELL,0.011,0.885956494417123,
2416,PAAD,Monocyte_XCELL,0.052,0.49336408132923,
2417,PAAD,B cell naive_XCELL,0.028,0.708980034413332,
2418,PAAD,Neutrophil_XCELL,-0.018,0.811975160166242,
2419,PAAD,NK cell_XCELL,-0.087,0.249475747014,
2420,PAAD,T cell NK_XCELL,-0.193,0.00973428291249107,**
2421,PAAD,Plasmacytoid dendritic cell_XCELL,0.086,0.254358262680122,
2422,PAAD,B cell plasma_XCELL,-0.17,0.0234404069548322,*
2423,PAAD,T cell gamma delta_XCELL,-0.096,0.203396444158665,
2424,PAAD,T cell CD4+ Th1_XCELL,-0.131,0.0808233149236892,
2425,PAAD,T cell CD4+ Th2_XCELL,0.395,4.67174208345085e-08,***
2426,PAAD,T cell regulatory (Tregs)_XCELL,0.171,0.0221379886784909,*
2427,PAAD,immune score_XCELL,0.036,0.631590384865333,
2428,PAAD,stroma score_XCELL,-0.083,0.27131816696359,
2429,PAAD,microenvironment score_XCELL,0.004,0.958868605832548,
2430,PAAD,B cell_EPIC,0.029,0.704733716700106,
2431,PAAD,T cell CD4+_EPIC,0.144,0.054688027087208,
2432,PAAD,T cell CD8+_EPIC,0.038,0.615396222207105,
2433,PAAD,Endothelial cell_EPIC,-0.02,0.788886605280992,
2434,PAAD,Macrophage_EPIC,0.142,0.0582914258338065,
2435,PAAD,NK cell_EPIC,0.106,0.158824486754088,
2436,PAAD,uncharacterized cell_EPIC,-0.305,3.53781675956826e-05,***
2437,PCPG,B cell_TIMER,0.416,6.50278052631152e-09,***
2438,PCPG,T cell CD4+_TIMER,0.258,0.000477534151666473,***
2439,PCPG,T cell CD8+_TIMER,0.484,5.58769398999404e-12,***
2440,PCPG,Neutrophil_TIMER,0.327,7.29386912604514e-06,***
2441,PCPG,Macrophage_TIMER,0.285,0.000105295661963778,***
2442,PCPG,Myeloid dendritic cell_TIMER,0.405,1.73875076195181e-08,***
2443,PCPG,B cell naive_CIBERSORT,0.095,0.20603618897018,
2444,PCPG,B cell memory_CIBERSORT,0.019,0.796547119005547,
2445,PCPG,B cell plasma_CIBERSORT,-0.065,0.383062155641009,
2446,PCPG,T cell CD8+_CIBERSORT,-0.094,0.207777321829931,
2447,PCPG,T cell CD4+ naive_CIBERSORT,-0.062,0.407428461167524,
2448,PCPG,T cell CD4+ memory resting_CIBERSORT,0.2,0.00716050030902649,**
2449,PCPG,T cell CD4+ memory activated_CIBERSORT,0.108,0.148405063300958,
2450,PCPG,T cell follicular helper_CIBERSORT,-0.114,0.127974971206371,
2451,PCPG,T cell regulatory (Tregs)_CIBERSORT,0.058,0.440146812005969,
2452,PCPG,T cell gamma delta_CIBERSORT,-0.031,0.683130978090107,
2453,PCPG,NK cell resting_CIBERSORT,0.044,0.556283599993924,
2454,PCPG,NK cell activated_CIBERSORT,-0.22,0.00294031182346539,**
2455,PCPG,Monocyte_CIBERSORT,0.005,0.945371185340265,
2456,PCPG,Macrophage M0_CIBERSORT,0.102,0.17453800277559,
2457,PCPG,Macrophage M1_CIBERSORT,-0.022,0.769070970591047,
2458,PCPG,Macrophage M2_CIBERSORT,0.02,0.79233631889782,
2459,PCPG,Myeloid dendritic cell resting_CIBERSORT,0.045,0.552465945369335,
2460,PCPG,Myeloid dendritic cell activated_CIBERSORT,-0.103,0.167311043204551,
2461,PCPG,Mast cell activated_CIBERSORT,0.059,0.430944328337517,
2462,PCPG,Mast cell resting_CIBERSORT,-0.102,0.174023151670894,
2463,PCPG,Eosinophil_CIBERSORT,0.066,0.381425561482892,
2464,PCPG,Neutrophil_CIBERSORT,-0.065,0.386827876617955,
2465,PCPG,B cell naive_CIBERSORT-ABS,0.139,0.0627622952451112,
2466,PCPG,B cell memory_CIBERSORT-ABS,0.045,0.550193843224365,
2467,PCPG,B cell plasma_CIBERSORT-ABS,0.047,0.52663722542163,
2468,PCPG,T cell CD8+_CIBERSORT-ABS,0.094,0.211101327611792,
2469,PCPG,T cell CD4+ naive_CIBERSORT-ABS,-0.062,0.407428461167524,
2470,PCPG,T cell CD4+ memory resting_CIBERSORT-ABS,0.294,6.35184521713327e-05,***
2471,PCPG,T cell CD4+ memory activated_CIBERSORT-ABS,0.086,0.250553559123547,
2472,PCPG,T cell follicular helper_CIBERSORT-ABS,0.061,0.417223750714314,
2473,PCPG,T cell regulatory (Tregs)_CIBERSORT-ABS,0.12,0.107532059209252,
2474,PCPG,T cell gamma delta_CIBERSORT-ABS,-0.051,0.497219894120885,
2475,PCPG,NK cell resting_CIBERSORT-ABS,0.134,0.0721098897697439,
2476,PCPG,NK cell activated_CIBERSORT-ABS,0.037,0.61961419777489,
2477,PCPG,Monocyte_CIBERSORT-ABS,0.188,0.0114806139071924,*
2478,PCPG,Macrophage M0_CIBERSORT-ABS,0.15,0.0451665103356602,*
2479,PCPG,Macrophage M1_CIBERSORT-ABS,0.048,0.523388942235463,
2480,PCPG,Macrophage M2_CIBERSORT-ABS,0.197,0.00802702840211122,**
2481,PCPG,Myeloid dendritic cell resting_CIBERSORT-ABS,0.056,0.45492586359259,
2482,PCPG,Myeloid dendritic cell activated_CIBERSORT-ABS,-0.057,0.449532297699033,
2483,PCPG,Mast cell activated_CIBERSORT-ABS,0.174,0.0196132046272211,*
2484,PCPG,Mast cell resting_CIBERSORT-ABS,-0.008,0.917496599195355,
2485,PCPG,Eosinophil_CIBERSORT-ABS,0.044,0.554618634622879,
2486,PCPG,Neutrophil_CIBERSORT-ABS,-0.039,0.605954611375092,
2487,PCPG,B cell_QUANTISEQ,0.035,0.637059679708384,
2488,PCPG,Macrophage M1_QUANTISEQ,0.041,0.581367579227109,
2489,PCPG,Macrophage M2_QUANTISEQ,0.192,0.00997030593813834,**
2490,PCPG,Monocyte_QUANTISEQ,-0.067,0.369595449706557,
2491,PCPG,Neutrophil_QUANTISEQ,0.1,0.182806934957163,
2492,PCPG,NK cell_QUANTISEQ,0.066,0.379344081490056,
2493,PCPG,T cell CD4+ (non-regulatory)_QUANTISEQ,0.071,0.34603636307109,
2494,PCPG,T cell CD8+_QUANTISEQ,-0.084,0.260793781823581,
2495,PCPG,T cell regulatory (Tregs)_QUANTISEQ,0.237,0.00139029715547585,**
2496,PCPG,Myeloid dendritic cell_QUANTISEQ,0.128,0.0879557661200036,
2497,PCPG,uncharacterized cell_QUANTISEQ,-0.234,0.00155119076182753,**
2498,PCPG,T cell_MCPCOUNTER,-0.147,0.0485942051373447,*
2499,PCPG,T cell CD8+_MCPCOUNTER,-0.034,0.65229024918303,
2500,PCPG,cytotoxicity score_MCPCOUNTER,-0.045,0.550902385101552,
2501,PCPG,NK cell_MCPCOUNTER,0.094,0.208856168536899,
2502,PCPG,B cell_MCPCOUNTER,0.02,0.793473844691126,
2503,PCPG,Monocyte_MCPCOUNTER,0.265,0.000318743209484857,***
2504,PCPG,Macrophage/Monocyte_MCPCOUNTER,0.265,0.000318743209484857,***
2505,PCPG,Myeloid dendritic cell_MCPCOUNTER,0.151,0.0424430990039383,*
2506,PCPG,Neutrophil_MCPCOUNTER,0.308,2.56079526241821e-05,***
2507,PCPG,Endothelial cell_MCPCOUNTER,0.378,1.73170612945886e-07,***
2508,PCPG,Myeloid dendritic cell activated_XCELL,0.074,0.322143500333973,
2509,PCPG,B cell_XCELL,-0.005,0.943966702870446,
2510,PCPG,T cell CD4+ memory_XCELL,0.093,0.214779944086033,
2511,PCPG,T cell CD4+ naive_XCELL,-0.019,0.80318968818903,
2512,PCPG,T cell CD4+ (non-regulatory)_XCELL,-0.005,0.947273031804975,
2513,PCPG,T cell CD4+ central memory_XCELL,-0.221,0.00285177154464184,**
2514,PCPG,T cell CD4+ effector memory_XCELL,0.057,0.451171040830921,
2515,PCPG,T cell CD8+ naive_XCELL,-0.105,0.161862973403,
2516,PCPG,T cell CD8+_XCELL,0.067,0.374087198390787,
2517,PCPG,T cell CD8+ central memory_XCELL,-0.017,0.816043332674478,
2518,PCPG,T cell CD8+ effector memory_XCELL,0.053,0.480843904143746,
2519,PCPG,Class-switched memory B cell_XCELL,-0.314,1.80093023451149e-05,***
2520,PCPG,Common lymphoid progenitor_XCELL,0.14,0.0607092429727363,
2521,PCPG,Common myeloid progenitor_XCELL,-0.066,0.380420954742287,
2522,PCPG,Myeloid dendritic cell_XCELL,0.067,0.369392053226069,
2523,PCPG,Endothelial cell_XCELL,0.209,0.00480834213236419,**
2524,PCPG,Eosinophil_XCELL,-0.192,0.00998560455223772,**
2525,PCPG,Granulocyte-monocyte progenitor_XCELL,0.062,0.411673803037064,
2526,PCPG,Hematopoietic stem cell_XCELL,0.191,0.0102862339127556,*
2527,PCPG,Macrophage_XCELL,0.127,0.0896324143979984,
2528,PCPG,Macrophage M1_XCELL,0.116,0.122403067592915,
2529,PCPG,Macrophage M2_XCELL,0.059,0.431675312252132,
2530,PCPG,Mast cell_XCELL,0.107,0.152523860336509,
2531,PCPG,B cell memory_XCELL,-0.008,0.918912261782014,
2532,PCPG,Monocyte_XCELL,0.077,0.304887186057632,
2533,PCPG,B cell naive_XCELL,0.04,0.595684682361936,
2534,PCPG,Neutrophil_XCELL,0.048,0.525249331207091,
2535,PCPG,NK cell_XCELL,0.096,0.198361995418863,
2536,PCPG,T cell NK_XCELL,-0.211,0.00440765107342918,**
2537,PCPG,Plasmacytoid dendritic cell_XCELL,-0.245,0.000913386600420014,***
2538,PCPG,B cell plasma_XCELL,-0.083,0.266466136211409,
2539,PCPG,T cell gamma delta_XCELL,-0.039,0.60342086684474,
2540,PCPG,T cell CD4+ Th1_XCELL,-0.273,0.000210368842690774,***
